species,pu,amount
2,55141,1135.5
16,55141,81.1
17,55141,4460.7
18,55141,389380.7
20,55141,65694.3
21,55141,204787.8
22,55141,323524.2
1,36013,9759.7
16,36013,482.0
17,36013,1204.9
18,36013,35183.0
20,36013,91692.6
21,36013,3103090.5
22,36013,16507.1
3,13067,108.9
4,13067,194080.0
17,13067,41036.6
18,13067,389357.4
19,13067,7184.1
20,13067,65201.3
1,47091,28644.4
5,47091,341.0
17,47091,54560.7
18,47091,1722754.3
21,47091,15686.2
1,39013,4444.5
4,39013,111.1
18,39013,734895.0
20,39013,22778.0
21,39013,370336.4
22,39013,1888.9
1,51195,1185.6
17,51195,395.2
18,51195,1887154.2
20,51195,131.7
21,51195,4479.1
4,29035,8706.3
17,29035,71134.3
18,29035,1826440.2
20,29035,98.9
21,29035,98.9
18,40013,927574.1
19,40013,449.8
20,40013,26224.4
5,31035,1103.4
18,31035,4855.1
20,31035,9820.6
21,31035,1655.2
4,24017,71392.5
17,24017,32451.2
18,24017,1838848.2
19,24017,41205.4
20,24017,27168.4
21,24017,301.9
18,19033,6131.6
20,19033,4221.8
21,19033,1507.8
22,19033,904.7
18,19073,35891.8
20,19073,11155.6
21,19073,485.0
1,21205,120.7
4,21205,1327.3
17,21205,120.7
18,21205,1159923.9
5,49055,358678.0
6,49055,15714.1
7,49055,29489.2
9,49055,95173.5
10,49055,161.6
14,49055,1050.3
20,49055,40.4
22,49055,27307.8
24,49055,4282.0
26,49055,404.0
4,29031,111.7
5,29031,223.4
17,29031,446.9
18,29031,513337.5
20,29031,11283.4
21,29031,10389.6
6,53071,121307.9
7,53071,47135.1
9,53071,79377.8
10,53071,867.5
12,53071,289.2
20,53071,21543.3
24,53071,2458.0
18,29133,3063.8
19,29133,3063.8
20,29133,38694.1
4,05025,1243455.4
17,05025,85637.4
18,05025,120349.1
19,05025,323290.8
20,05025,152.2
18,48113,262628.7
20,48113,34471.5
18,18033,28711.3
20,18033,2958.8
21,18033,2301.3
4,22073,787678.2
17,22073,39969.4
18,22073,45121.7
19,22073,372215.0
20,22073,79860.7
28,22073,858.7
18,22095,1095.1
19,22095,551514.2
20,22095,18507.9
28,22095,5037.7
3,22091,31753.1
4,22091,752411.1
17,22091,208466.2
18,22091,141594.8
19,22091,22865.7
20,22091,86.3
21,22091,3624.0
18,29197,187235.0
20,29197,17531.7
21,29197,3454.5
22,29197,86.4
3,01059,79.5
4,01059,231769.0
17,01059,37541.2
18,01059,1231143.6
19,01059,4295.0
20,01059,17577.5
4,21041,216.2
17,21041,11564.8
18,21041,305115.7
20,21041,6809.2
21,21041,6593.0
5,08019,1135.7
6,08019,90616.1
7,08019,123552.7
9,08019,298944.0
10,08019,438802.7
14,08019,16387.2
22,08019,39913.3
24,08019,243.4
4,48267,163359.2
17,48267,431970.0
18,48267,137.0
19,48267,44220.3
20,48267,21744.7
1,26097,195628.6
2,26097,1817915.0
22,26097,2177967.1
4,48307,160467.1
17,48307,48332.3
18,48307,3399.5
19,48307,71537.7
20,48307,18820.5
3,28141,3170.4
4,28141,418703.0
17,28141,101454.2
18,28141,950007.9
19,28141,49602.1
20,28141,7159.1
18,48105,45.9
19,48105,183.7
20,48105,551.0
24,48105,45.9
4,48217,8592.0
17,48217,639.8
18,48217,110645.1
19,48217,3336.3
20,48217,5849.9
5,08075,24730.4
6,08075,80.8
7,08075,3151.9
20,08075,8485.9
5,20055,1128.8
7,20055,132.8
5,20125,3435.2
7,20125,958.7
17,20125,9666.5
18,20125,150668.9
20,20125,13341.3
21,20125,8468.1
3,45039,605.5
4,45039,1989946.0
5,45039,6055.3
17,45039,44636.2
18,45039,295844.9
19,45039,8650.4
20,45039,12889.1
5,31033,2396.5
7,31033,68.5
20,31033,16707.1
18,27091,481.8
20,27091,674.6
21,27091,1156.4
1,47155,194136.6
4,47155,2359.8
5,47155,4877.0
17,47155,65289.1
18,47155,2673390.5
21,47155,107609.0
1,47139,11158.4
4,47139,111982.5
17,47139,320538.3
18,47139,1564433.9
19,47139,1195.5
20,47139,132.8
21,47139,664.2
5,48263,276.1
24,48263,1196.5
26,48263,460.2
6,30099,259713.4
7,30099,835.6
9,30099,369437.4
10,30099,167119.0
12,30099,1044.5
14,30099,76874.7
20,30099,6632.5
22,30099,10862.7
5,31069,25603.2
6,31069,59.0
7,31069,825.9
17,31069,59.0
20,31069,5191.4
18,17117,618168.0
19,17117,947.0
20,17117,6037.3
21,17117,8523.2
1,39141,112.5
4,39141,112.5
17,39141,3599.1
18,39141,1351122.9
20,39141,13046.7
21,39141,81542.0
18,17195,97163.6
20,17195,16824.3
21,17195,21649.9
5,48141,154.5
22,48141,23.8
24,48141,1295.1
26,48141,1330.8
4,40077,324985.5
5,40077,451.4
17,40077,420224.3
18,40077,1117588.9
19,40077,10742.6
20,40077,6319.2
4,39167,34003.1
17,39167,1122.2
18,39167,1895419.2
20,39167,1346.7
21,39167,10212.1
4,29091,14344.8
5,29091,90.2
17,29091,29591.7
18,29091,1453963.5
20,29091,90.2
4,21111,970.9
5,21111,121.4
17,21111,97935.6
18,21111,268685.6
19,21111,849.5
20,21111,14198.8
21,21111,12378.5
18,17107,42638.8
19,17107,117.8
20,17107,5536.0
21,17107,2002.4
1,55139,2512.1
2,55139,89.7
18,55139,5383.1
20,55139,24044.5
21,55139,6280.3
4,21075,552.8
18,21075,21973.2
19,21075,63432.2
20,21075,75731.6
21,21075,1796.6
5,20079,1774.2
18,20079,1511.4
20,20079,2562.8
21,20079,2891.4
5,30021,2216.3
7,30021,4056.9
20,30021,4845.8
18,54091,684465.7
20,54091,408.7
21,54091,39509.4
1,26111,8224.1
18,26111,451.9
22,26111,1087571.1
18,28119,265.4
19,28119,156739.1
20,28119,1592.6
28,28119,663.6
4,21093,319.3
5,21093,5427.7
17,21093,49062.2
18,21093,965281.1
19,21093,319.3
20,21093,22030.1
21,21093,8514.1
18,17081,306600.3
20,17081,36820.4
21,17081,2427.7
21,46057,63.9
1,55069,76079.3
2,55069,276247.4
18,55069,3581.3
20,55069,26521.3
21,55069,1949605.5
22,55069,909273.9
1,36033,165181.8
2,36033,110635.4
16,36033,2093.7
17,36033,30523.9
18,36033,189094.0
20,36033,76364.9
21,36033,6664241.8
22,36033,72728.5
18,51630,27312.9
1,54081,241.3
18,54081,2918459.4
21,54081,11943.6
5,35005,16456.9
5,35049,807799.5
6,35049,86008.6
7,35049,178698.9
9,35049,147443.4
14,35049,3901.3
22,35049,11793.7
24,35049,1076.2
24,06059,47537.5
5,04023,36773.8
6,04023,828.9
7,04023,339.1
9,04023,1996.9
14,04023,75.4
20,04023,56.5
24,04023,276764.5
26,04023,102107.6
4,37053,236723.7
17,37053,45645.1
18,37053,25769.6
19,37053,375303.8
20,37053,1507.8
18,17101,150999.4
19,17101,115.2
20,17101,88111.8
21,17101,1842.9
17,18067,85.5
18,18067,3078.8
20,18067,513.1
21,18067,855.2
4,18125,232.8
17,18125,30608.9
18,18125,375221.4
19,18125,1396.6
20,18125,119060.6
21,18125,88568.1
4,21047,280.1
17,21047,11578.9
18,21047,832930.2
20,21047,8590.8
1,26045,210.6
18,26045,526.6
22,26045,219176.1
5,19179,1756.7
18,19179,303736.7
20,19179,30566.9
21,19179,5885.0
5,06025,462.5
26,06025,9499.9
1,26027,2060.4
18,26027,259121.5
20,26027,96958.5
21,26027,69446.5
22,26027,74294.4
3,28157,740.6
4,28157,1147647.8
17,28157,115406.6
18,28157,1119752.8
19,28157,329556.9
20,28157,139351.9
28,28157,1110.9
5,20179,468.4
7,20179,234.2
20,20179,1288.2
3,28079,114.5
4,28079,977362.7
17,28079,184686.7
18,28079,595050.8
19,28079,437156.8
20,28079,10190.4
3,28025,113.8
4,28025,353462.5
5,28025,13883.6
17,28025,30043.2
18,28025,281541.0
19,28025,266747.0
20,28025,93088.3
4,28037,1431503.5
17,28037,285453.2
18,28037,1047462.2
19,28037,111723.7
20,28037,1271.2
4,28099,770345.3
17,28099,162875.6
18,28099,786969.9
19,28099,336871.6
20,28099,1572.6
20,46045,298.5
3,01035,252008.7
4,01035,1359211.1
17,01035,456353.7
18,01035,341409.7
19,01035,196832.3
5,18029,3489.5
17,18029,17870.2
18,18029,542028.3
20,18029,10045.4
21,18029,47266.2
5,18071,1162.3
17,18071,10848.3
18,18071,807294.9
20,18071,96214.2
21,18071,117910.8
4,28081,139646.5
5,28081,12532.4
17,28081,208238.9
18,28081,273138.7
19,28081,19581.8
20,28081,2909.3
3,22125,2681.8
4,22125,206498.7
17,22125,19472.2
18,22125,609002.0
19,22125,350266.5
20,22125,209063.9
28,22125,1515.8
18,05035,2791.6
19,05035,25886.0
20,05035,149605.7
28,05035,253.8
3,12063,488651.0
4,12063,624429.7
17,12063,22798.6
18,12063,130290.1
19,12063,1088339.9
20,12063,1182.2
5,48125,199.4
24,48125,518.5
26,48125,797.7
4,51115,237244.1
17,51115,23962.8
18,51115,52567.6
19,51115,6649.4
20,51115,6398.4
18,38075,80.7
21,38075,161.5
22,38075,403.7
19,48283,1811.7
20,48283,5791.4
1,36067,5403.9
16,36067,1323.4
17,36067,2757.1
18,36067,58008.9
20,36067,74882.2
21,36067,1202967.2
22,36067,2646.8
5,19087,182.1
18,19087,263260.9
20,19087,52615.8
21,19087,7919.7
5,31083,750.7
18,31083,5322.9
20,31083,29480.4
21,31083,7847.8
5,30075,2438.0
7,30075,713646.3
20,30075,155.6
1,55091,4763.5
2,55091,108.3
17,55091,108.3
18,55091,234492.0
20,55091,40272.9
21,55091,44278.5
22,55091,3247.8
5,04001,4338964.9
6,04001,86137.5
7,04001,2104702.9
9,04001,280081.9
14,04001,41.5
22,04001,208764.1
24,04001,126321.2
18,29121,551855.8
20,29121,85553.7
21,29121,3636.9
5,48279,2260.0
5,20097,3082.5
18,20097,4392.5
20,20097,5471.4
4,48015,8064.6
17,48015,10915.7
18,48015,37553.2
19,48015,10182.5
20,48015,1466.3
28,48015,611.0
5,29061,7944.8
17,29061,3625.3
18,29061,263951.5
20,29061,24991.3
21,29061,5090.8
3,13253,38450.8
4,13253,10932.1
17,13253,93412.9
18,13253,57148.5
19,13253,33625.6
1,26101,467866.6
2,26101,30109.1
22,26101,1586045.5
17,19119,249.6
18,19119,6073.8
20,19119,5325.0
21,19119,1081.6
5,48233,2110.5
5,40153,46045.5
17,40153,78.0
18,40153,146174.8
20,40153,115113.7
21,40153,63995.4
24,40153,78.0
5,19003,2210.3
18,19003,27865.8
20,19003,2289.3
21,19003,3157.6
24,06101,6104.2
1,42105,568.3
16,42105,852.5
18,42105,221083.9
20,42105,2983.8
21,42105,5908309.7
22,42105,2131.3
4,48465,1331.8
5,48465,163.1
17,48465,244.6
19,48465,81.5
20,48465,4076.8
24,48465,5653.1
26,48465,1005.6
18,20077,129.9
20,20077,1169.3
21,20077,129.9
5,19133,1196.7
18,19133,65816.1
20,19133,7080.2
21,19133,22636.8
5,49023,542531.0
6,49023,7193.0
7,49023,2290.0
9,49023,78800.4
14,49023,117.4
20,49023,29.4
22,49023,38108.4
24,49023,67585.2
26,49023,34027.5
18,40137,412601.5
19,40137,111.1
20,40137,777.5
1,36017,37811.9
2,36017,118.9
4,36017,118.9
16,36017,7609.9
17,36017,11058.2
18,36017,67657.2
20,36017,25445.8
21,36017,3208425.8
22,36017,6183.1
17,17143,15527.0
18,17143,521926.0
19,17143,1344.9
20,17143,18705.7
21,17143,13693.1
18,19091,5030.2
20,19091,8826.6
21,19091,1328.7
5,31177,95.4
18,31177,17450.5
20,31177,16878.3
21,31177,25937.3
1,55049,17481.1
17,55049,1549.0
18,55049,701898.2
20,55049,26885.4
21,55049,96920.4
22,55049,4314.9
1,27097,35647.2
2,27097,19610.1
5,27097,166.2
17,27097,83.1
18,27097,290662.2
20,27097,27919.5
21,27097,138434.3
22,27097,571934.7
1,42003,1002.3
4,42003,334.1
17,42003,556.8
18,42003,649037.9
20,42003,8463.8
21,42003,446909.6
22,42003,668.2
17,29205,88.4
18,29205,201568.7
20,29205,50149.0
21,29205,796.0
18,39097,5490.6
20,39097,3494.0
21,39097,199.7
5,20201,438.5
17,20201,12332.9
18,20201,47029.6
20,20201,39246.2
21,20201,20774.2
18,17019,34313.1
20,17019,9602.5
21,17019,3072.8
5,16087,26322.2
6,16087,364492.2
7,16087,309247.0
9,16087,282373.1
10,16087,1260.9
15,16087,78.8
20,16087,157.6
22,16087,2127.8
26,16087,4728.5
18,17045,89044.0
19,17045,118.4
20,17045,46298.1
21,17045,3552.3
5,08121,14220.9
7,08121,177.8
20,08121,59.3
18,39065,20838.9
20,39065,1085.4
21,39065,217.1
1,26113,217245.2
2,26113,90526.7
22,26113,1339096.0
18,38093,329.7
21,38093,1758.6
22,38093,164.9
4,29203,18591.7
17,29203,160290.7
18,29203,3419870.1
3,48423,100.2
4,48423,278995.6
17,48423,287266.2
18,48423,79347.8
19,48423,128971.5
20,48423,21353.2
17,40143,53.5
18,40143,606498.0
20,40143,89609.7
21,40143,5674.2
18,40091,876887.1
19,40091,1037.5
20,40091,174890.2
4,48395,3794.1
17,48395,701.1
18,48395,24042.9
19,48395,32414.6
20,48395,282328.5
28,48395,3670.4
4,48171,184966.1
17,48171,284629.4
18,48171,15134.4
19,48171,73178.1
20,48171,31257.6
1,26125,19587.2
18,26125,2260.1
22,26125,808472.4
5,38033,121.6
20,38033,283.8
5,56027,579.0
7,56027,59703.0
20,27117,72.2
4,51099,79684.1
17,51099,18995.4
18,51099,787987.2
19,51099,14971.0
20,51099,18834.4
6,53025,25690.9
7,53025,35131.6
10,53025,9595.4
20,53025,68367.3
24,53025,58307.6
17,27129,768.6
18,27129,170.8
20,27129,19813.6
21,27129,28012.4
3,12001,1360736.1
4,12001,16019.1
17,12001,216592.0
18,12001,667130.0
19,12001,161081.3
5,31091,150.1
18,31091,50.0
20,31091,500.3
4,51147,276683.4
17,51147,27056.8
18,51147,737482.6
20,51147,9080.7
5,49007,867655.6
6,49007,90604.6
7,49007,11611.9
9,49007,62996.7
10,49007,79.0
14,49007,197.5
22,49007,331571.8
24,49007,30728.2
26,49007,19511.2
4,42017,659.9
5,42017,24152.9
16,42017,264.0
18,42017,606067.1
19,42017,132.0
20,42017,14386.2
21,42017,73778.6
18,46059,58.0
21,46059,115.9
1,42081,30357.3
2,42081,1958.5
4,42081,3497.4
16,42081,419.7
18,42081,3204586.8
20,42081,10632.1
21,42081,2576595.8
22,42081,699.5
6,16057,1157164.8
7,16057,281014.0
8,16057,1748.0
9,16057,1478588.0
10,16057,26219.7
11,16057,148064.4
12,16057,8637.1
20,16057,925.4
4,13237,699811.3
17,13237,89580.4
18,13237,186848.3
19,13237,5179.0
20,13237,1780.3
1,51640,940.3
17,51640,85.5
18,51640,7351.7
5,35037,6319.6
5,48269,146.3
24,48269,31250.1
26,48269,2973.9
4,05073,794731.9
17,05073,48862.4
18,05073,42840.1
19,05073,92455.2
20,05073,20872.6
4,48451,2930.7
17,48451,1151.4
19,48451,1831.7
20,48451,209.3
3,12049,210463.1
17,12049,3595.7
18,12049,77308.4
19,12049,172033.6
20,12049,337.1
27,12049,2472.1
5,39025,2479.6
17,39025,19837.1
18,39025,810843.1
20,39025,55172.0
21,39025,63850.8
6,41071,3471452.5
11,41071,3891.5
20,41071,2918.6
23,41071,59345.2
25,41071,243.2
26,41071,729.7
5,19115,90.2
17,19115,631.7
18,19115,75718.4
20,19115,119759.6
21,19115,8483.3
5,20049,17240.2
7,20049,338.0
17,20049,2839.6
18,20049,196944.4
20,20049,2907.2
21,20049,2231.1
1,39121,311.7
4,39121,103.9
18,39121,1094062.6
20,39121,3740.0
21,39121,65554.4
22,39121,2181.7
18,39137,8114.4
20,39137,213.5
4,48425,42570.6
17,48425,5350.7
18,48425,126116.0
19,48425,1924.4
20,48425,422.4
5,42075,1362.9
18,42075,671431.9
20,42075,1514.3
21,42075,9540.0
22,42075,302.9
6,30035,354710.2
7,30035,151.4
9,30035,754427.8
10,30035,119834.5
11,30035,100.9
12,30035,1059.6
14,30035,55451.9
20,30035,28558.5
22,30035,141783.2
5,32027,77243.1
14,32027,12.1
1,27087,4189.4
2,27087,3180.8
17,27087,310.3
18,27087,29015.5
20,27087,3103.3
21,27087,150120.1
22,27087,394346.6
18,34031,540991.4
20,34031,16618.4
21,34031,17030.4
5,30047,320.6
6,30047,1769218.0
7,30047,16591.7
9,30047,1046077.3
10,30047,399242.3
11,30047,240.5
12,30047,199100.1
14,30047,7614.5
20,30047,4408.4
22,30047,19797.8
4,48261,7330.6
17,48261,4381.8
18,48261,6448.7
19,48261,2700.8
20,48261,14330.5
28,48261,826.8
5,48033,482.6
24,48033,1299.3
26,48033,222.7
5,29157,110.9
17,29157,2107.3
18,29157,604253.9
20,29157,7763.9
21,29157,2440.1
4,48411,444167.9
17,48411,3276.0
18,48411,11392.7
19,48411,107423.7
20,48411,62146.3
5,40073,719.1
18,40073,41243.5
19,40073,42.3
20,40073,6472.1
21,40073,803.7
4,48051,30162.7
17,48051,43265.1
18,48051,86712.1
19,48051,12601.9
20,48051,1273.8
28,48051,2001.7
1,36035,69135.0
2,36035,3595.9
16,36035,1508.0
17,36035,41759.4
18,36035,54171.2
20,36035,11483.8
21,36035,1960488.4
22,36035,4175.9
18,28133,139.6
19,28133,54158.8
20,28133,139.6
28,28133,139.6
2,27053,162.3
5,27053,567.9
18,27053,11277.2
20,27053,36184.4
21,27053,53546.5
22,27053,2190.5
1,42027,3086.7
17,42027,402.6
18,42027,4500479.7
20,42027,268.4
21,42027,214321.3
22,42027,40931.8
18,48025,34.4
20,48025,6462.5
4,47077,69519.8
17,47077,82424.7
18,47077,970155.4
19,47077,34031.4
20,47077,48081.1
21,47077,104.1
18,19171,90683.2
20,19171,67614.7
21,19171,26449.3
5,19135,9909.2
18,19135,463600.6
20,19135,22874.4
21,19135,11668.7
5,31147,74.2
17,31147,12100.2
18,31147,44466.4
20,31147,31252.7
21,31147,21305.3
18,17021,69182.7
19,17021,115.5
20,17021,27026.3
21,17021,462.0
3,12089,2110106.7
4,12089,58319.5
17,12089,62388.3
18,12089,52771.2
19,12089,454719.7
3,12133,647019.5
4,12133,265563.7
17,12133,5570.0
18,12133,150749.6
19,12133,964599.9
20,12133,89.8
3,13007,58283.6
4,13007,69362.8
17,13007,193651.9
18,13007,96221.6
19,13007,111799.7
3,13275,231465.6
4,13275,231465.6
17,13275,465369.9
18,13275,46694.8
19,13275,162606.9
5,21005,23773.2
17,21005,133455.8
18,21005,146194.0
20,21005,4443.6
21,21005,1481.2
4,21185,1057.6
5,21185,470.0
17,21185,49237.6
18,21185,175680.8
19,21185,470.0
20,21185,14924.1
21,21185,18566.9
4,13057,98071.2
17,13057,277121.9
18,13057,1390324.3
19,13057,5068.6
20,13057,2475.4
21,13057,471.5
5,38065,712.5
18,38065,2612.3
20,38065,4749.7
21,38065,7124.5
22,38065,1029.1
1,26133,260507.5
2,26133,41233.6
20,26133,100.8
22,26133,914498.3
4,47109,156815.6
17,47109,14627.5
18,47109,1327124.3
19,47109,53885.2
20,47109,1398.2
7,53001,33.5
20,53001,1607.9
24,53001,1875.9
5,29057,162.6
17,29057,6583.3
18,29057,249027.2
20,29057,10972.1
21,29057,325.1
4,22101,15098.5
17,22101,8669.5
18,22101,8572.1
19,22101,315705.0
20,22101,86889.5
28,22101,81337.1
1,50007,134079.4
2,50007,35854.1
16,50007,124.5
17,50007,10830.9
18,50007,12075.9
20,50007,42203.3
21,50007,1731205.1
22,50007,22906.8
17,22057,1101.9
18,22057,2693.5
19,22057,785045.1
20,22057,77745.4
28,22057,22038.1
17,19139,102.4
18,19139,89318.1
20,19139,76924.2
21,19139,58384.5
3,12113,1828454.0
4,12113,464224.5
17,12113,148360.4
18,12113,54630.6
19,12113,607257.3
20,12113,270.9
5,18101,127.9
17,18101,10745.5
18,18101,1156423.9
20,18101,28910.6
21,18101,113723.5
1,21203,325.1
4,21203,325.1
17,21203,10619.6
18,21203,1074099.2
21,21203,1517.1
4,21223,219.7
5,21223,219.7
17,21223,34159.6
18,21223,344781.4
19,21223,219.7
20,21223,13949.4
21,21223,11423.2
4,13055,191342.0
17,13055,13254.2
18,13055,587521.3
19,13055,7872.2
20,13055,241.0
3,45033,3329.7
4,45033,518697.2
17,45033,12993.8
18,45033,30291.8
19,45033,392251.0
20,45033,2680.0
3,37103,10091.1
4,37103,1824630.2
17,37103,200270.0
18,37103,85075.9
19,37103,395416.8
18,29199,212901.5
20,29199,41535.3
21,29199,265.7
5,20131,157.9
7,20131,105.3
17,20131,2737.1
18,20131,41424.3
20,20131,17106.6
21,20131,29949.7
5,20137,1573.9
18,20137,2623.2
20,20137,13640.9
21,20137,4787.4
5,31065,2360.3
18,31065,4969.1
20,31065,25839.3
21,31065,6459.8
3,13087,234158.3
4,13087,125836.9
17,13087,497535.9
18,13087,196383.0
19,13087,152957.6
1,18177,1147.6
18,18177,33854.5
20,18177,4475.7
21,18177,4360.9
17,21009,8433.5
18,21009,241343.1
20,21009,3019.4
5,31093,7929.2
17,31093,786.4
20,31093,7536.0
5,38025,1283.1
18,38025,2274.6
20,38025,4724.2
21,38025,1516.4
5,06005,13875.2
7,06005,52654.5
8,06005,3913.5
9,06005,217555.7
10,06005,222002.8
15,06005,767759.8
22,06005,711.5
24,06005,909713.5
26,06005,13519.4
1,47049,717.2
4,47049,2749.2
17,47049,67773.1
18,47049,1833459.7
19,47049,717.2
20,47049,239.1
5,20031,27499.3
7,20031,227.3
17,20031,833.3
18,20031,21590.4
20,20031,23181.3
21,20031,9090.7
18,26023,76007.6
20,26023,118400.6
21,26023,3211.6
22,26023,2141.1
4,51031,359648.5
17,51031,50990.9
18,51031,967741.9
20,51031,361.6
4,39105,860.9
17,39105,538.1
18,39105,1406692.3
21,39105,3874.0
1,54067,616.2
16,54067,1078.3
17,54067,154.0
18,54067,3373443.7
20,54067,308.1
21,54067,451969.7
5,40053,2309.0
18,40053,8158.5
20,40053,11699.0
21,40053,77.0
20,46115,3338.1
21,46115,222.5
1,50027,780264.7
2,50027,3573.9
17,50027,16297.2
18,50027,23731.0
20,50027,285.9
21,50027,4744775.6
22,50027,36883.2
4,48455,1437996.1
17,48455,36732.0
18,48455,9200.7
19,48455,101490.6
20,48455,8705.3
5,35001,277290.7
6,35001,2994.9
7,35001,25009.0
9,35001,13677.7
14,35001,277.9
24,35001,4940.0
3,13205,148196.3
4,13205,66648.4
17,13205,201940.7
18,13205,130835.8
19,13205,64719.5
1,21147,14951.0
17,21147,5238.3
18,21147,1834719.6
20,21147,218.3
21,21147,109.1
5,21191,41601.9
17,21191,105859.1
18,21191,223166.7
20,21191,54098.6
21,21191,3547.4
5,21215,12795.4
17,21215,53130.6
18,21215,149901.0
20,21215,10083.8
21,21215,4745.3
6,30041,26018.1
7,30041,10252.1
10,30041,818.4
20,30041,1033.8
22,30041,9304.5
5,31175,2215.4
17,31175,2473.0
20,31175,3864.1
5,48069,244.5
1,24043,3127.9
4,24043,130.3
17,24043,7037.8
18,24043,844408.8
20,24043,7168.2
21,24043,22938.1
1,21133,2092.3
4,21133,110.1
17,21133,220.2
18,21133,1485768.7
21,21133,6937.7
4,34033,18765.9
17,34033,4945.1
18,34033,395986.7
19,34033,7481.0
20,34033,5705.9
21,34033,380.4
4,51680,6839.1
17,51680,2431.7
18,51680,198485.3
4,05125,1326523.5
5,05125,303.9
17,05125,145387.7
18,05125,920045.8
19,05125,53393.3
20,05125,18946.0
1,54053,103.3
4,54053,3410.3
17,54053,12401.3
18,54053,1348224.8
20,54053,2066.9
21,54053,4650.5
22,54053,516.7
4,54021,134.1
18,54021,1810201.8
21,54021,1475.1
4,28063,405299.8
17,28063,100100.0
18,28063,1792419.1
19,28063,108499.9
20,28063,107379.9
28,28063,700.0
18,38079,2554.2
20,38079,218.9
21,38079,8027.5
22,38079,408162.9
7,30103,16252.9
20,30103,232.0
4,21049,92.4
5,21049,92.4
17,21049,14699.5
18,21049,138212.1
20,21049,92.4
21,21049,6933.7
1,26005,35549.0
2,26005,2421.3
18,26005,2421.3
20,26005,60202.2
21,26005,113800.9
22,26005,894228.7
1,47005,108.3
4,47005,22961.4
17,47005,46897.6
18,47005,1228975.8
19,47005,60327.8
20,47005,18954.0
21,47005,433.2
17,27015,3408.3
18,27015,2629.3
20,27015,13438.5
21,27015,36517.7
17,47137,6625.3
18,47137,510774.3
4,51109,278890.3
17,51109,42957.7
18,51109,1961600.1
19,51109,8966.2
20,51109,30378.2
18,18145,7613.8
20,18145,1791.5
21,18145,2687.2
1,39049,102.0
18,39049,51589.9
20,39049,11928.9
21,39049,28445.8
22,39049,2345.0
5,49021,1840538.3
6,49021,8569.6
7,49021,37842.3
9,49021,288883.1
22,49021,122777.3
24,49021,75324.2
26,49021,56262.9
5,32009,267625.2
14,32009,17320.7
22,32009,26.4
26,32009,8713.1
1,26083,16329.7
2,26083,181014.6
18,26083,9925.9
20,26083,18677.8
21,26083,1633934.1
22,26083,647639.4
5,49039,638705.0
6,49039,27737.5
7,49039,5380.5
9,49039,379419.5
14,49039,1994.5
22,49039,363927.4
24,49039,179227.0
26,49039,24305.1
5,20093,2662.9
7,20093,190.2
20,20093,380.4
3,12009,1430983.0
4,12009,8618.9
17,12009,29013.0
18,12009,295713.8
19,12009,290251.1
20,12009,728.4
27,12009,11168.2
28,12009,2306.5
5,18105,250.6
17,18105,17795.2
18,18105,1086010.9
20,18105,24061.2
21,18105,100630.8
5,19117,12376.8
18,19117,290761.3
20,19117,40270.6
21,19117,18657.5
5,21239,293.0
17,21239,15526.5
18,21239,35154.4
20,21239,1953.0
21,21239,1367.1
3,45053,107867.5
4,45053,1762235.1
17,45053,35636.9
18,45053,18177.2
19,45053,888173.2
20,45053,2630.9
5,48043,22141.6
22,48043,186.7
24,48043,5787.4
26,48043,14661.5
4,45065,1158499.9
17,45065,20497.1
18,45065,71969.6
19,45065,4595.8
20,45065,3952.4
4,45087,1055408.2
5,45087,185.1
17,45087,49887.3
18,45087,633356.0
19,45087,21195.2
20,45087,20177.1
2,27103,87.7
7,27103,87.7
17,27103,1754.8
18,27103,11494.2
20,27103,32903.2
21,27103,42905.8
1,55075,390769.0
2,55075,459386.2
17,55075,2713.7
18,55075,79084.2
20,55075,188891.1
21,55075,2065008.8
22,55075,1819130.6
6,53011,2698659.6
9,53011,10915.5
11,53011,6237.4
20,53011,12669.8
23,53011,434280.5
26,53011,1949.2
1,55099,32355.5
2,55099,587836.9
18,55099,1087.6
20,55099,76221.2
21,55099,2947613.1
22,55099,1015618.2
1,18103,1179.2
18,18103,40448.1
20,18103,3419.8
21,18103,3891.5
5,20053,295.6
17,20053,295.6
18,20053,8277.3
20,20053,6281.9
21,20053,1182.5
4,22123,1334.3
18,22123,2918.9
19,22123,47035.8
20,22123,2501.9
28,22123,83.4
3,12077,2669842.4
4,12077,84225.5
17,12077,68117.4
18,12077,42533.9
19,12077,485033.5
20,12077,8949.0
18,20083,70.9
20,20083,35.5
5,20119,110.2
20,20119,165.3
17,21149,347.0
18,21149,110816.3
20,21149,8675.6
4,28001,18604.3
17,28001,38596.9
18,28001,1445301.3
19,28001,171325.8
20,28001,286977.7
28,28001,971.9
4,28057,553773.7
5,28057,231.8
17,28057,273584.4
18,28057,924694.3
19,28057,294558.0
20,28057,2781.0
5,21073,15470.3
17,21073,56808.8
18,21073,216330.1
20,21073,22825.0
21,21073,2113.4
1,23009,276026.2
2,23009,4029431.4
17,23009,1478.2
18,23009,30155.0
20,23009,6109.8
21,23009,2344104.4
22,23009,301451.0
1,23013,34548.4
2,23013,583794.8
17,23013,20023.5
18,23013,8092.4
20,23013,207.5
21,23013,749896.7
22,23013,90261.5
4,13217,228319.6
17,13217,65415.2
18,13217,499046.9
19,13217,25639.6
20,13217,1072.4
21,46049,182.9
1,26061,125641.7
